logFC	logCPM	F	PValue	FDR	transcript	sel_line
-0.201682388793249	4.98034039327516	1.69084715626755	0.221385388197468	0.999982378939747	cmac_gs1_g22627.t1	L3
-1.23927814423036	2.26542447438253	0.12696377638745	0.72680739654171	0.999982378939747	cmac_gs1_g22628.t1	L3
0.0894714174877824	5.34972427217263	0.229061897040253	0.642058635308679	0.999982378939747	cmac_gs1_g2263.t1	L3
-0.167667454452638	5.12093567708474	0.875839068382202	0.370428661673366	0.999982378939747	cmac_gs1_g22630.t1	L3
0.20405463951942	5.76409168437915	0.342000885702035	0.571063894901928	0.999982378939747	cmac_gs1_g22631.t1	L3
0.125023569094533	3.77320828343232	0.0608491614565876	0.809929482112592	0.999982378939747	cmac_gs1_g22632.t1	L3
-0.108784127439881	3.53068024793402	0.118901654300966	0.737057463855204	0.999982378939747	cmac_gs1_g22634.t1	L3
-0.370191317396185	0.0682140007150381	0.233955353211931	0.638628646440426	0.999982378939747	cmac_gs1_g22635.t1	L3
-0.14644103410135	4.70143979446005	0.439568816145314	0.521660417352348	0.999982378939747	cmac_gs1_g22636.t1	L3
3.01752718579069	-0.414282848853251	9.90654306647811	0.00770616163766401	0.659706605979262	cmac_gs1_g22637.t1	L3
0.184970067471152	0.972138508397184	0.175309461692745	0.683989293454783	0.999982378939747	cmac_gs1_g2264.t1	L3
0.904725277651861	0.480577319384176	1.15728980280599	0.305968184100851	0.999982378939747	cmac_gs1_g22643.t1	L3
0.668402663136052	0.575091093153312	0.418814786248535	0.531398572823857	0.999982378939747	cmac_gs1_g22645.t1	L3
-1.60031665114911	-0.596150116263964	0.66393137041393	0.430644752082768	0.999982378939747	cmac_gs1_g22645.t2	L3
1.85462169088057	0.874330506606804	5.99919649658741	0.0326157614977579	0.83962305520068	cmac_gs1_g2265.t1	L3
-0.39022236242188	5.36436958284614	3.68304436744888	0.0826191940273063	0.922677403451528	cmac_gs1_g22656.t1	L3
-0.493173412704756	4.92195061495832	3.68541069000132	0.0825349810604506	0.922677403451528	cmac_gs1_g22657.t1	L3
1.24595855205206	0.0533940685078313	3.19656560093527	0.103144163097899	0.955385970263769	cmac_gs1_g22658.t1	L3
-0.0801083487993725	4.07412999878383	0.0984095362368619	0.759909059893138	0.999982378939747	cmac_gs1_g2266.t1	L3
-0.0654824445032133	4.71272947419707	0.153285529078853	0.70326617665109	0.999982378939747	cmac_gs1_g22666.t1	L3
0.0784237423303249	4.91225667558365	0.331347195756862	0.577029766087169	0.999982378939747	cmac_gs1_g2267.t1	L3
-0.193383977967397	1.8922254416882	0.140186716187811	0.715593950655643	0.999982378939747	cmac_gs1_g22671.t1	L3
0.906723718659144	-0.934549724667566	0.664034642064859	0.428311976294413	0.999982378939747	cmac_gs1_g22673.t1	L3
-3.90995205107889	-1.35023713616751	0.911891209007871	0.360616655876756	0.999982378939747	cmac_gs1_g22674.t1	L3
-0.272837007903761	8.16741197688118	1.7755778520334	0.210967129839161	0.999982378939747	cmac_gs1_g2268.t1	L3
2.51236525505988	1.99802634105068	3.59375989719083	0.0767617853891753	0.911827928570135	cmac_gs1_g22680.t1	L3
0.464981771304382	-0.514137925347529	0.106215083873094	0.750737163897335	0.999982378939747	cmac_gs1_g22684.t1	L3
-0.125015926683821	5.31731541300493	0.0146712638530423	0.905179469286145	0.999982378939747	cmac_gs1_g22689.t1	L3
-0.228622702236123	0.728811457597121	0.271886954384134	0.61303784322412	0.999982378939747	cmac_gs1_g22690.t1	L3
0.12480887393651	2.43033317125787	0.0910306986426384	0.768785972219349	0.999982378939747	cmac_gs1_g22691.t1	L3
-0.210638574225262	5.31122804271225	1.08847753263411	0.320300530773908	0.999982378939747	cmac_gs1_g22691.t2	L3
-0.195868021623976	7.21450790706003	1.99058227236801	0.187295576835234	0.999982378939747	cmac_gs1_g22692.t1	L3
-0.170739072365936	4.35678885258587	0.432717683344491	0.524860326663732	0.999982378939747	cmac_gs1_g22693.t1	L3
-0.146310825803445	5.35167655187566	0.17394891622979	0.685049277330794	0.999982378939747	cmac_gs1_g22694.t1	L3
-0.0357653642761646	4.00974534575908	0.0200012962182363	0.890218231892382	0.999982378939747	cmac_gs1_g22695.t1	L3
1.57673537284135	-0.24950875660029	1.531027759443	0.240847330853265	0.999982378939747	cmac_gs1_g22696.t2	L3
-2.33286795720743	1.12169040283255	0.570616456899402	0.464551863903402	0.999982378939747	cmac_gs1_g22698.t1	L3
0.528862493723313	1.87511074858203	2.41231036808267	0.150182953072569	0.999982378939747	cmac_gs1_g227.t1	L3
-0.133514595862189	4.80604502023537	0.502265678976471	0.493984953449092	0.999982378939747	cmac_gs1_g22702.t1	L3
0.49908835327706	-0.682648268523252	0.396904330241517	0.540549605248575	0.999982378939747	cmac_gs1_g22703.t1	L3
-0.105354622302782	3.45515171894763	0.281891152976345	0.606546190735346	0.999982378939747	cmac_gs1_g22704.t1	L3
0.0598709838261283	3.44293952850067	0.0453672915602913	0.835421618698203	0.999982378939747	cmac_gs1_g22705.t1	L3
0.00898750908478844	4.86701107088229	0.00116308075974267	0.973435744440307	0.999982378939747	cmac_gs1_g22706.t1	L3
-0.919011247172069	1.40251040656302	4.34394385805089	0.0626765578258175	0.897444650096688	cmac_gs1_g22708.t1	L3
-0.0529344428659156	5.62582007607642	0.094230299613422	0.76488549745337	0.999982378939747	cmac_gs1_g22709.t1	L3
-0.189152448727277	0.797728513762287	0.0771392735372654	0.78667286540087	0.999982378939747	cmac_gs1_g22710.t1	L3
0.16341912793303	0.5756677237845	0.106198066443979	0.751027554338984	0.999982378939747	cmac_gs1_g22712.t1	L3
-0.553071796823184	1.87185916099841	0.208577694181226	0.660793047427426	0.999982378939747	cmac_gs1_g22713.t1	L3
-0.334283858133272	4.1198568099009	3.34577884815578	0.0959730288591532	0.945923535845496	cmac_gs1_g22714.t1	L3
-0.122333498765018	5.66074994369485	0.491158371160052	0.498690898453139	0.999982378939747	cmac_gs1_g22715.t1	L3
0.00167099475718692	3.01794384192619	4.7639026012718e-05	0.994622833924806	0.999982378939747	cmac_gs1_g22717.t1	L3
-0.365028515018471	6.72248292079147	5.49470752913021	0.039982959691386	0.856492827304253	cmac_gs1_g22718.t1	L3
-0.531651399978502	4.76038121493492	2.24466439105755	0.163608302099846	0.999982378939747	cmac_gs1_g22719.t1	L3
