logFC	logCPM	F	PValue	FDR	transcript	sel_line
0.541628446328501	4.77924017463694	18.72508327333	0.00718158554716988	0.0153592872489726	cmac_gs1_g100.t1	L1
-0.498346235689613	5.23602967212451	11.4332871600291	0.0190427934424243	0.0341438327012474	cmac_gs1_g10002.t1	L1
-0.578687139221846	5.51339209661692	36.4636577899482	0.00167188663575395	0.00507380172885299	cmac_gs1_g1001.t1	L1
-3.61115931280279	2.37183308237201	269.841318624253	1.31428041682022e-05	0.000221149584803615	cmac_gs1_g10011.t1	L1
-2.5011599205611	0.107020603930758	22.3138619662119	0.00495763874377294	0.0115050006574803	cmac_gs1_g10012.t1	L1
-0.549871115398018	3.85252601588612	25.3433522307552	0.00376775468649541	0.00929530577242763	cmac_gs1_g10019.t1	L1
-1.42437587602891	4.32479125822208	112.756663416077	0.00011358666858379	0.000816609502535342	cmac_gs1_g10020.t1	L1
-0.753188866751377	1.52569519579916	10.0268279071829	0.0242362745540127	0.0416725046758766	cmac_gs1_g10021.t1	L1
-1.58502954095832	3.17520871373584	56.3495228610474	0.000607291656677553	0.00247595102372066	cmac_gs1_g10028.t1	L1
1.70385490927939	0.137642395336276	15.5708581791651	0.0106314602831502	0.021014908548495	cmac_gs1_g1003.t1	L1
5.02492173850843	4.92123620455226	533.30730300236	2.33618949715569e-06	7.26086629972765e-05	cmac_gs1_g10030.t1	L1
-0.67471558102256	6.42209904023137	73.3372479095124	0.000323533466004934	0.00159828065139324	cmac_gs1_g10031.t1	L1
-0.963624675305141	7.17560422529637	30.5478239150469	0.00249378411942825	0.00678378747526775	cmac_gs1_g10032.t1	L1
-0.644903194761081	7.89824019864903	57.8846003843146	0.000569678227631529	0.00236671081350288	cmac_gs1_g10033.t1	L1
-2.73464565853974	0.197761245719871	26.2374993532486	0.00336339653491868	0.00854310010092519	cmac_gs1_g10034.t1	L1
-4.53411767698951	1.82541164404716	210.327548442976	2.65071544432157e-05	0.000334520289073382	cmac_gs1_g10035.t2	L1
-2.40667953916748	1.22025886658825	26.6652105920899	0.00339255067963354	0.00859718666204324	cmac_gs1_g10036.t2	L1
7.9634140180276	-0.265625132399898	61.3330619386962	0.00384468125828967	0.00942978632433852	cmac_gs1_g10037.t2	L1
2.94473928159424	0.0677943202151088	10.0845019147993	0.0214465817026551	0.0376325088929058	cmac_gs1_g10038.t2	L1
-1.20107338860213	0.958886271992696	24.0550333028792	0.00422637805130332	0.0101564315672597	cmac_gs1_g10039.t1	L1
-1.57971162221309	0.716411286075576	17.1184757788698	0.00866554248461861	0.0178355149921783	cmac_gs1_g1004.t1	L1
-6.09438322816989	2.29559158252369	342.625655947818	4.51036164664841e-06	0.000111609341138633	cmac_gs1_g10040.t1	L1
-6.23942900616345	2.12732222951381	175.002312584457	1.60233143832558e-05	0.000248208442741233	cmac_gs1_g10041.t1	L1
-7.56646320185768	1.80482377908704	178.767790153059	5.03353062815591e-07	2.35270950101213e-05	cmac_gs1_g10042.t1	L1
-11.1231356087631	2.75391395715148	531.628619900567	0.000142520612252422	0.000943961713610511	cmac_gs1_g10044.t1	L1
-1.09480106431215	3.57847458828254	76.7983042419398	0.000289524862283483	0.00148807797325276	cmac_gs1_g10047.t1	L1
0.368867333236753	5.38339912397448	10.9947763292025	0.0204774303236657	0.0362252234084602	cmac_gs1_g10048.t1	L1
-0.838570119580467	4.69897327310676	14.80383195805	0.0115766113475167	0.0225699210656399	cmac_gs1_g10049.t1	L1
-1.15480384313839	2.77516663063868	39.5022881010078	0.00139217287965054	0.00445137171380758	cmac_gs1_g1005.t1	L1
0.887973215033826	4.51160066778977	73.8090525085859	0.000318587424640836	0.00158404313699158	cmac_gs1_g10052.t1	L1
0.919026116302588	4.24068932918176	73.285606372697	0.000324097434525418	0.00160058474136785	cmac_gs1_g10052.t2	L1
1.21873773729986	4.77513166976079	104.053394577177	0.000138312852653495	0.00092543256958941	cmac_gs1_g10060.t1	L1
-11.5683967205027	3.19255468722439	719.406285703157	8.93237160275522e-05	0.000711726510513852	cmac_gs1_g10061.t1	L1
-5.65835030005522	2.14742474839245	369.694840503917	4.91466190885177e-06	0.000118052625588027	cmac_gs1_g10062.t1	L1
4.33677356705396	7.0775832246839	2191.47133596502	6.4300344020783e-08	5.78934291268527e-06	cmac_gs1_g10063.t1	L1
0.640447881192786	3.46228173511089	14.5123758831603	0.0120419832279211	0.0233330313968671	cmac_gs1_g10066.t1	L1
-5.31053927970137	-0.962237106269047	35.0747858953219	0.000889842344990519	0.00324922179210204	cmac_gs1_g1007.t1	L1
0.460166515519548	3.72199943040683	10.7957892828485	0.0211791830188206	0.0372657310818073	cmac_gs1_g10070.t1	L1
1.33900643867306	5.05939253491869	81.8358973393562	0.000248272250962261	0.00134099476476327	cmac_gs1_g10072.t1	L1
2.21745216933086	5.7118397544376	576.460702920724	1.91183239409529e-06	6.30050036229315e-05	cmac_gs1_g10074.t1	L1
0.58582115442691	5.52690341437928	37.6560949731925	0.00155338746862021	0.00481826288778644	cmac_gs1_g10075.t1	L1
0.599752650391078	5.07019028399106	43.876377053036	0.00109197128969549	0.00373927801685332	cmac_gs1_g10076.t1	L1
0.515747215340293	5.79549930156411	35.6698376073151	0.00175785785494834	0.00527038792509876	cmac_gs1_g10077.t1	L1
