logFC	logCPM	F	PValue	FDR	transcript	sel_line
-0.87116155373286	2.63992048947221	18.0869663677464	0.00797504354854362	0.0195016611548138	cmac_gs1_g6731.t1	L3
1.46388166745731	3.92589017385363	52.6057232434461	0.000760781965332662	0.00362056703051941	cmac_gs1_g6732.t1	L3
0.942376993536882	4.38660226183977	28.879523227073	0.00295648219832602	0.00934184876812292	cmac_gs1_g6734.t1	L3
-0.730770434091726	2.06076314395279	10.476823760013	0.0228594000269524	0.0446359863684176	cmac_gs1_g6735.t1	L3
-0.555526241434062	9.02280143225742	17.9335740017773	0.00811370250954831	0.019771078538177	cmac_gs1_g6736.t1	L3
-0.638634909073766	7.20393521258017	29.6759728080122	0.00278494607284808	0.0089787131727037	cmac_gs1_g6737.t1	L3
0.7070165611622	4.21313302762061	11.3022283261755	0.0199041436234058	0.0400050838830184	cmac_gs1_g6742.t1	L3
-1.10746198357649	-0.0195017962815421	11.1255289193161	0.0205731977236073	0.0410645839007113	cmac_gs1_g6754.t1	L3
0.395240991146244	6.79146173338416	11.9417783377495	0.017970663881625	0.0368526015145173	cmac_gs1_g6755.t1	L3
-7.65348374346152	-1.02890782439888	53.0311923388359	0.00518681954584786	0.0140952647085095	cmac_gs1_g6758.t1	L3
-6.63208377702337	-0.52824958937377	60.3690799984368	0.000357792810572434	0.00218386699042531	cmac_gs1_g6759.t1	L3
-6.67898632428564	-0.493098829759398	77.7818099969091	0.00013482085652513	0.00115620740575772	cmac_gs1_g6760.t1	L3
-9.2004599142543	0.382876134357184	135.63576096861	0.00130410479273733	0.00522352334962253	cmac_gs1_g6761.t1	L3
-9.68042678398942	0.722253276220741	164.270086118032	0.000980461074792379	0.00431029075280957	cmac_gs1_g6762.t1	L3
-8.37508990921994	-0.167066277215735	86.4977637904597	0.0025379699000964	0.00840702529406933	cmac_gs1_g6762.t2	L3
-6.97385171280097	-1.73285441042395	33.0870394831756	0.0101865312978897	0.0235336866291845	cmac_gs1_g6763.t1	L3
-1.63545118687088	6.15327291115149	166.637330084202	4.79010651514027e-05	0.00059649508146536	cmac_gs1_g6764.t1	L3
1.29767896576178	5.11598085803704	96.8136173433653	0.0001792789761069	0.00137980189128291	cmac_gs1_g6765.t1	L3
1.06886236260468	5.43274081318568	114.441847122417	0.000119697613575135	0.00107810380296414	cmac_gs1_g6766.t1	L3
0.98473900113619	0.526188880242306	10.9620258797388	0.0211510372363596	0.0419676318423106	cmac_gs1_g6768.t1	L3
0.460250246319406	4.52565798625111	19.0147154098063	0.00719687070615074	0.0180403680846646	cmac_gs1_g6772.t1	L3
0.613174054916727	3.96293462047335	23.5438892766497	0.00459872668419049	0.0129145745585642	cmac_gs1_g6773.t1	L3
-9.94431852594713	1.13817678386971	206.829295548421	0.000694983118966508	0.00340463607900343	cmac_gs1_g6775.t1	L3
-8.15394429780615	3.79766905992079	221.760904785072	4.58299075938548e-06	0.00013123040318737	cmac_gs1_g6776.t1	L3
0.752947605926542	4.04615791917073	29.5190876779398	0.00281772991575749	0.00904479849239623	cmac_gs1_g6777.t1	L3
-6.26095284914857	0.0674797946882734	88.855127434856	1.25617851374955e-05	0.000266641076065296	cmac_gs1_g678.t1	L3
1.15940628931734	5.43883618300797	136.963334624363	7.73564129074625e-05	0.000816933504132893	cmac_gs1_g6781.t1	L3
2.1176400940685	3.15609342988437	79.4716444289917	0.000287906985912734	0.0018810951843747	cmac_gs1_g6782.t1	L3
1.05851873874431	3.24597873081817	53.633003775701	0.000727375905775735	0.00350639639962094	cmac_gs1_g6783.t1	L3
2.53930809222511	4.79098879403618	36.4928306900747	0.00175771573117519	0.00647887185059089	cmac_gs1_g6784.t1	L3
1.24043323648577	3.12824932560555	52.0122813546013	0.000781227633302236	0.00368437011226717	cmac_gs1_g6785.t1	L3
8.74608648542699	0.225024583066771	87.2875506809743	0.00250422767162219	0.00833407750466153	cmac_gs1_g6787.t1	L3
6.58033445120656	2.20804665727857	162.973682580862	5.72680979189499e-06	0.000152708962357	cmac_gs1_g6788.t1	L3
-0.539474433366109	4.50279914874611	21.2957100911813	0.00568640752270995	0.0151229906159526	cmac_gs1_g6790.t1	L3
0.811513858185492	4.47463116050446	39.4068416595222	0.00147742600174917	0.00571704910434293	cmac_gs1_g6798.t1	L3
1.02959817536506	4.38420338321579	37.0795779294144	0.00169554545355555	0.00630996174510321	cmac_gs1_g68.t1	L3
-0.598685043793632	4.94482259684127	19.4495220147945	0.00686876304159915	0.0174178766817134	cmac_gs1_g6804.t1	L3
-0.746191066819865	3.67956398098116	11.5390392251217	0.0191550487216788	0.0388011942414446	cmac_gs1_g6806.t1	L3
-0.827028455152106	6.50597154764966	40.2491392783702	0.00140811172454089	0.00553183425975779	cmac_gs1_g6807.t1	L3
-0.945115441082809	2.8529636241859	20.2104460315381	0.00634390252710419	0.016411253680091	cmac_gs1_g6808.t1	L3
-1.43309161511414	5.88870335264664	133.323761863715	8.25996807040422e-05	0.000850721877426182	cmac_gs1_g6808.t2	L3
-1.00251452267633	5.55789078144143	52.0037405035687	0.000781304080411045	0.00368437011226717	cmac_gs1_g6812.t1	L3
-1.05235298010947	3.94093710198981	31.6525841250221	0.00241545075314636	0.00811458317976294	cmac_gs1_g6813.t1	L3
-0.828940799251367	2.24142550601066	12.9760220816846	0.0153679035035991	0.0325286860681979	cmac_gs1_g6814.t1	L3
-1.49944816637569	3.02102631703911	45.9634436382414	0.00103962515930196	0.00448943394955647	cmac_gs1_g6816.t1	L3
13.5500989966554	8.62501012004292	871.056629880896	4.67098984011656e-09	2.21430868365081e-06	cmac_gs1_g6818.t1	L3
11.8007484869	8.72827348561765	629.468436205564	1.17599746917554e-06	5.30941079601845e-05	cmac_gs1_g6819.t1	L3
7.58958190103697	4.92804299085382	1153.244528264	3.25496081138065e-07	2.15822225320509e-05	cmac_gs1_g6820.t1	L3
1.03349181811844	2.77892472786192	39.1579910247715	0.00149927424013758	0.00577315301944676	cmac_gs1_g6821.t1	L3
0.505785379718184	8.20366159169102	23.2661798202991	0.00471623684308525	0.0131399334018663	cmac_gs1_g6822.t1	L3
-0.739239966299505	1.85727309657178	15.1909722089398	0.0113217155124404	0.0255442090078409	cmac_gs1_g6827.t1	L3
-0.486833480443003	3.84996574451358	13.2506181471631	0.0147623501690715	0.0315430409396988	cmac_gs1_g6827.t2	L3
