logFC	logCPM	F	PValue	FDR	transcript	sel_line
0.697998204597598	-0.812288878982601	0.983697461631808	0.340716330998979	0.999993637854848	cmac_gs1_g10.t1	L1
-0.0496091958860128	4.76347117610563	0.0649124640653426	0.803818672851303	0.999993637854848	cmac_gs1_g100.t1	L1
0.214757187680562	3.70184554401475	0.295150545239318	0.598294116603736	0.999993637854848	cmac_gs1_g1000.t1	L1
0.30385896916197	4.21043473517136	1.05685315985612	0.327054582183232	0.999993637854848	cmac_gs1_g10000.t1	L1
0.460021326031238	5.62428540425445	2.59647746928631	0.136747407062008	0.999993637854848	cmac_gs1_g10002.t1	L1
0.12812873793179	5.6232146579381	0.677774686321375	0.428670797825554	0.999993637854848	cmac_gs1_g1001.t1	L1
0.548787209328239	2.94755745590964	0.342246121361969	0.570973103953007	0.999993637854848	cmac_gs1_g10011.t1	L1
0.0805069457758481	1.02534770984651	0.00388249490349877	0.951500927272048	0.999993637854848	cmac_gs1_g10012.t1	L1
-0.635553461141307	3.13474894003966	5.31559676333493	0.0427048257028268	0.977490172223361	cmac_gs1_g10018.t1	L1
0.0742751450410815	3.83004769932683	0.0393970172059855	0.846458647385731	0.999993637854848	cmac_gs1_g10019.t1	L1
-0.480908628030397	-0.162817288618644	0.42853727009041	0.526278886387292	0.999993637854848	cmac_gs1_g1002.t1	L1
0.0871981163785854	4.25480096551572	0.15362880045486	0.702937153509569	0.999993637854848	cmac_gs1_g10020.t1	L1
0.360451035111891	1.74816847231394	0.693246314548366	0.423693636654982	0.999993637854848	cmac_gs1_g10021.t1	L1
0.0683208691560955	6.00566948472201	0.0329648195924328	0.85938634825221	0.999993637854848	cmac_gs1_g10022.t1	L1
0.205357607279507	4.66454584822207	0.239659796803008	0.634527000943439	0.999993637854848	cmac_gs1_g10024.t1	L1
0.180206272445642	4.49955211093981	0.283399336869987	0.605573011247622	0.999993637854848	cmac_gs1_g10025.t1	L1
0.3235675542413	3.68363091112527	0.684621518197907	0.426427888578531	0.999993637854848	cmac_gs1_g10028.t1	L1
-0.310776826964905	9.57751671475932	0.609428656483341	0.452256854850522	0.999993637854848	cmac_gs1_g10029.t1	L1
-0.524482680755178	1.04012106141053	0.700833541597032	0.421420021336218	0.999993637854848	cmac_gs1_g1003.t1	L1
-0.718314877041938	5.18289859896458	3.27853753188892	0.0989911198948698	0.999993637854848	cmac_gs1_g10030.t1	L1
0.0938407168124974	6.37612957849743	0.432612657065964	0.524877571964849	0.999993637854848	cmac_gs1_g10031.t1	L1
-0.363499578734446	7.03424578399505	1.48150099987135	0.250209286102921	0.999993637854848	cmac_gs1_g10032.t1	L1
0.00986880338843235	7.8113347827996	0.00135477381027332	0.971329642374771	0.999993637854848	cmac_gs1_g10033.t1	L1
-0.376373399734554	0.683718398472206	0.108302259913185	0.746950999163607	0.999993637854848	cmac_gs1_g10034.t1	L1
-0.760665846059905	2.68461148490104	0.334168526482737	0.575453990117834	0.999993637854848	cmac_gs1_g10035.t2	L1
-0.291245186081664	2.7336170492274	0.0399642564608301	0.845404143836404	0.999993637854848	cmac_gs1_g10036.t2	L1
-1.04357728932955	0.675524829219855	0.550257674435185	0.470190032268549	0.999993637854848	cmac_gs1_g10037.t2	L1
-1.79066988635118	-0.0846219198520357	0.531155260955934	0.481534736655361	0.999993637854848	cmac_gs1_g10038.t1	L1
-4.93991978605742	0.483836906212435	0.688689822885705	0.427125981056643	0.999993637854848	cmac_gs1_g10038.t2	L1
0.548300974879712	1.53248417108657	1.37687692161047	0.266784885142517	0.999993637854848	cmac_gs1_g10039.t1	L1
-0.0220123279142552	1.23160827697554	0.00177624907587473	0.967180506963077	0.999993637854848	cmac_gs1_g1004.t1	L1
0.0334113885655139	3.16634801044746	6.00875123292437e-05	0.993910181558621	0.999993637854848	cmac_gs1_g10040.t1	L1
-1.10158534118584	2.6285009857821	0.210526586045672	0.653231095356066	0.999993637854848	cmac_gs1_g10041.t1	L1
0.610672113388361	2.32831645716088	5.72844650546475e-08	0.999816222816106	0.999993637854848	cmac_gs1_g10042.t1	L1
0.148502085366778	3.14098572554479	1.03494552176601e-07	0.999752978485707	0.999993637854848	cmac_gs1_g10044.t1	L1
0.179603851724445	3.90692847640274	0.26688093964506	0.616148339909492	0.999993637854848	cmac_gs1_g10047.t1	L1
0.0111986019319493	5.51492826504575	0.000686080924694894	0.979594840213434	0.999993637854848	cmac_gs1_g10048.t1	L1
0.941851286724063	3.13838776992229	0.148490854671555	0.707684448350509	0.999993637854848	cmac_gs1_g10048.t2	L1
0.690037046863958	4.25812833961459	0.214586584661458	0.652657808521448	0.999993637854848	cmac_gs1_g10048.t3	L1
0.0654701903412405	4.44539638249415	0.0284395130190812	0.869287064198234	0.999993637854848	cmac_gs1_g10049.t1	L1
-0.0142661491955725	3.1328348884337	0.000990738174807123	0.975481331434219	0.999993637854848	cmac_gs1_g1005.t1	L1
0.775646159078841	3.10163346255487	1.42797192725869	0.258421518308263	0.999993637854848	cmac_gs1_g10051.t1	L1
-0.0104232149659798	4.50900636181045	0.00200890484851775	0.965091883311886	0.999993637854848	cmac_gs1_g10052.t1	L1
0.111363379326215	4.23699664127516	0.291189822063718	0.60072524347145	0.999993637854848	cmac_gs1_g10052.t2	L1
0.539130811397001	-0.102479193837984	0.314615128918287	0.586819512980743	0.999993637854848	cmac_gs1_g10056.t1	L1
-0.877201706818686	-0.420585112412378	0.278895790959178	0.607374183738242	0.999993637854848	cmac_gs1_g10057.t1	L1
-0.372043140213258	1.20392838544936	0.175956071180123	0.683369648166067	0.999993637854848	cmac_gs1_g10059.t1	L1
0.90898839665555	4.77522776943666	3.53717239595039	0.0880328053923084	0.999993637854848	cmac_gs1_g10060.t1	L1
2.82392339120007	3.83088419812821	0.937974797584099	0.362559521823578	0.999993637854848	cmac_gs1_g10061.t1	L1
-0.637530761630907	2.45820232412925	0.244182031752964	0.628708406145814	0.999993637854848	cmac_gs1_g10062.t1	L1
-0.592886051476754	6.89819555722869	6.72276406601247	0.0258856284486553	0.919486102918367	cmac_gs1_g10063.t1	L1
0.0421591945284212	-0.136093456475006	0.00241177438219541	0.961752833226676	0.999993637854848	cmac_gs1_g10064.t1	L1
-0.340021311235414	0.0635713220569961	0.228031399131977	0.642737202702709	0.999993637854848	cmac_gs1_g10065.t1	L1
-0.427658534296611	3.41681503317477	0.680519197826807	0.427772671928206	0.999993637854848	cmac_gs1_g10066.t1	L1
-0.425475567653106	4.26364974435249	2.75964004249566	0.126225439779338	0.999993637854848	cmac_gs1_g10066.t2	L1
0.105404748777564	5.67636569711218	0.133242021535205	0.722345239214921	0.999993637854848	cmac_gs1_g10067.t1	L1
