logFC	logCPM	F	PValue	FDR	transcript	sel_line
0.0164277162477052	4.66860213096913	0.00875539332147918	0.927217177084896	0.999970309256101	cmac_gs1_g100.t1	L2
-0.152120071108667	3.02178048028747	0.166305666243332	0.691639981227806	0.999970309256101	cmac_gs1_g1000.t1	L2
0.108331791031244	4.17446692031321	0.198477523126095	0.665024667437244	0.999970309256101	cmac_gs1_g10000.t1	L2
0.214431112888516	5.61350724935908	1.77147878737497	0.211455956365401	0.999970309256101	cmac_gs1_g10002.t1	L2
-0.126138455173699	5.51868434448439	0.685351101952588	0.42621796094743	0.999970309256101	cmac_gs1_g1001.t1	L2
-1.19730362607381	3.22042166416171	0.845133852572565	0.37871791038363	0.999970309256101	cmac_gs1_g10011.t1	L2
-0.929817666458893	1.72306956523422	0.352832819491254	0.565194533122429	0.999970309256101	cmac_gs1_g10012.t1	L2
-5.274528401164	-1.18004247580229	2.68786584760868	0.131606611541402	0.999970309256101	cmac_gs1_g10013.t1	L2
0.41063827255458	3.35572626087302	1.60497700816888	0.232667001742385	0.999970309256101	cmac_gs1_g10018.t1	L2
0.423156913312541	3.81121492528475	1.42301288223271	0.259247318796848	0.999970309256101	cmac_gs1_g10019.t1	L2
0.477497249798822	-0.53528844395243	0.388598132127886	0.544719258313301	0.999970309256101	cmac_gs1_g1002.t1	L2
-0.121113920409009	4.14295622896628	0.237055445149774	0.636375428965699	0.999970309256101	cmac_gs1_g10020.t1	L2
1.07015692348656	1.7638516551714	6.76423942760964	0.0256886117721805	0.999970309256101	cmac_gs1_g10021.t1	L2
0.70273852016805	6.23358620454928	4.51322465153887	0.0583666151771978	0.999970309256101	cmac_gs1_g10022.t1	L2
0.671930468625106	4.89848878910561	3.83463441884176	0.0773740285993963	0.999970309256101	cmac_gs1_g10024.t1	L2
0.767403530266241	4.8217704526115	8.82142017035261	0.0133963777794958	0.978893992316406	cmac_gs1_g10025.t1	L2
-0.029187378003662	3.51302029645932	0.0143940530718425	0.90677522468599	0.999970309256101	cmac_gs1_g10028.t1	L2
-0.373514326774029	9.4250367034988	0.829943910822913	0.382783876972017	0.999970309256101	cmac_gs1_g10029.t1	L2
0.167793994746726	0.66743884177366	0.0923875818387126	0.767120869365364	0.999970309256101	cmac_gs1_g1003.t1	L2
-0.171376544601418	4.94246117854017	0.229342420175248	0.641895096529126	0.999970309256101	cmac_gs1_g10030.t1	L2
