logFC	logCPM	F	PValue	FDR	transcript	sel_line
0.246834628324874	1.47018101776164	0.188128493290032	0.673412779272087	0.999968862287139	cmac_gs1_g775.t1	L1
0.0180028750202676	7.23858297672635	0.00340959360693979	0.954542758735558	0.999968862287139	cmac_gs1_g7750.t1	L1
0.216372578566678	6.86707857498812	0.5719774571256	0.466251128667932	0.999968862287139	cmac_gs1_g7751.t1	L1
-0.764309921305562	2.11280794751113	0.48163051546458	0.498631454442457	0.999968862287139	cmac_gs1_g7752.t1	L1
0.288171006027518	4.94353245472395	0.220558335567334	0.64830244308083	0.999968862287139	cmac_gs1_g7753.t1	L1
-0.0439734325175758	4.63054561537879	0.00331391749891866	0.955184410591002	0.999968862287139	cmac_gs1_g7756.t1	L1
-0.389682210264022	0.920277572527553	0.219009919238531	0.649380526293333	0.999968862287139	cmac_gs1_g7757.t1	L1
0.325657906615495	2.18057976873103	0.690692676446695	0.424625471615566	0.999968862287139	cmac_gs1_g7758.t1	L1
-0.178637859217857	7.20703716526582	0.115068179881576	0.741192823955749	0.999968862287139	cmac_gs1_g776.t1	L1
0.304990152341812	2.94524651232898	0.167421242349244	0.690721796902183	0.999968862287139	cmac_gs1_g7761.t1	L1
-1.08318495831988	3.39158676268908	0.432585230744867	0.525011120418641	0.999968862287139	cmac_gs1_g7762.t1	L1
6.29238634752291	0.0198456641553996	3.03907203044947	0.115530304612832	0.999968862287139	cmac_gs1_g7763.t1	L1
5.13014410750294	-1.3113193712602	3.81851004622496	0.0766021155789102	0.999968862287139	cmac_gs1_g7764.t1	L1
-0.842279331626885	0.526518017173066	0.14872962246096	0.707595293637084	0.999968862287139	cmac_gs1_g7765.t1	L1
1.5718493602651	-0.777377281943933	1.85975270300489	0.193767319454221	0.999968862287139	cmac_gs1_g7768.t2	L1
0.900069095046469	0.280670415627337	0.655029770982233	0.434492214054009	0.999968862287139	cmac_gs1_g7769.t1	L1
-0.128089730468497	1.0823166048176	0.073400255634381	0.791799988386696	0.999968862287139	cmac_gs1_g777.t1	L1
1.32635379648273	3.81925812191073	2.10131676561308	0.176651524340907	0.999968862287139	cmac_gs1_g7775.t1	L1
0.986821209361472	5.52330244754294	1.32997965599595	0.274613510699668	0.999968862287139	cmac_gs1_g7775.t2	L1
0.116229286499228	6.93137970720412	0.0394159574301785	0.846452220518796	0.999968862287139	cmac_gs1_g7776.t1	L1
0.317388701409297	7.01454322314069	0.839764411869089	0.380211414524168	0.999968862287139	cmac_gs1_g7777.t1	L1
0.0763651461679224	4.32866080158965	0.0323597130520325	0.860695890295049	0.999968862287139	cmac_gs1_g7778.t2	L1
-0.0556502683014565	5.78765266087647	0.00658812229495608	0.936848960588925	0.999968862287139	cmac_gs1_g7779.t1	L1
0.200241909726789	6.96275667591394	0.163227413227285	0.694380866906047	0.999968862287139	cmac_gs1_g778.t1	L1
-0.771791352235182	0.496977898114422	1.11443540242111	0.314529460144745	0.999968862287139	cmac_gs1_g7780.t1	L1
1.37161509751458	0.0116120878447332	2.85183964805156	0.121345425399805	0.999968862287139	cmac_gs1_g7781.t1	L1
0.0795450821432847	5.92971069389535	0.135529468161894	0.720145248818555	0.999968862287139	cmac_gs1_g7787.t1	L1
0.103022897226757	7.00593675641528	0.421281798339174	0.530362198923522	0.999968862287139	cmac_gs1_g7789.t1	L1
0.127156341911075	2.85856514550108	0.0708605812214159	0.795294420532346	0.999968862287139	cmac_gs1_g779.t1	L1
0.0109091460212067	4.39058139374054	0.00349345949162159	0.95398792510897	0.999968862287139	cmac_gs1_g7792.t1	L1
-0.0893301577880522	4.48632724375947	0.224774218627499	0.645218938147531	0.999968862287139	cmac_gs1_g7794.t1	L1
0.761982805034573	2.22898171957151	2.1978886838144	0.167896200551976	0.999968862287139	cmac_gs1_g7795.t1	L1
0.73308303834248	-0.663864449950222	1.05036599342968	0.327175703600256	0.999968862287139	cmac_gs1_g7798.t1	L1
-0.339373648782199	4.19669015488562	1.63023280416216	0.229431468663397	0.999968862287139	cmac_gs1_g78.t1	L1
0.692275068577461	0.870500198857896	1.57188422852878	0.237723864580799	0.999968862287139	cmac_gs1_g7800.t1	L1
0.125343564778768	2.18798560600861	0.0284933093588691	0.869196783468689	0.999968862287139	cmac_gs1_g7811.t1	L1
0.579756608760332	-1.04194984387931	0.153240162967981	0.70110454278433	0.999968862287139	cmac_gs1_g7812.t1	L1
0.0517382525256943	4.68911986560967	0.0722601071672921	0.793329031211707	0.999968862287139	cmac_gs1_g7814.t1	L1
-0.254007660302948	5.77635085902263	2.48070644460912	0.145139585003764	0.999968862287139	cmac_gs1_g7815.t1	L1
-0.279126663697408	4.5035918007578	0.311927662088026	0.588317203112087	0.999968862287139	cmac_gs1_g7816.t1	L1
0.282185181141682	5.23708265553541	1.37840549201338	0.26654368403671	0.999968862287139	cmac_gs1_g7817.t1	L1
-0.71395773907237	5.05670876971478	3.88032716198244	0.0760451333855912	0.999968862287139	cmac_gs1_g7818.t1	L1
-0.511716229583459	1.6070441281406	1.14804922750483	0.308334392510114	0.999968862287139	cmac_gs1_g7819.t1	L1
-0.63884095189217	2.82423472266029	1.60818318748942	0.232426998567016	0.999968862287139	cmac_gs1_g7820.t1	L1
-0.563382329634485	0.667595379007332	0.358435379511955	0.561569891196797	0.999968862287139	cmac_gs1_g7821.t1	L1
-0.205766795361736	6.66200892177137	0.488772411949015	0.499804736966303	0.999968862287139	cmac_gs1_g7824.t1	L1
0.183327264347217	3.09869359707674	0.192133349408974	0.670111362386912	0.999968862287139	cmac_gs1_g7825.t1	L1
0.0616250359667071	1.65981750576832	0.0279717044193293	0.870393530665705	0.999968862287139	cmac_gs1_g7826.t1	L1
-0.0637207519334491	5.04427241231556	0.214583386022767	0.652736185866178	0.999968862287139	cmac_gs1_g7827.t1	L1
0.865861989692915	2.30884739293154	1.19618840240452	0.298800998997172	0.999968862287139	cmac_gs1_g7828.t1	L1
-0.0851328693497983	0.647185438075677	0.0133218070635621	0.910087236720763	0.999968862287139	cmac_gs1_g7829.t1	L1
0.279737497168149	4.86227079169233	2.50600235958075	0.143307411737425	0.999968862287139	cmac_gs1_g7830.t1	L1
-0.0608241655174914	6.38766925140723	0.144177138070862	0.711797794095365	0.999968862287139	cmac_gs1_g7835.t1	L1
