logFC	logCPM	F	PValue	FDR	transcript	sel_line
-1.78651039636	-0.3119327449338	24.1900523979177	0.00376445453605925	0.0107351152835026	cmac_gs1_g24893.t1	SA
2.80346228313719	5.02415367430334	325.557917110474	5.72850914674467e-06	0.000131562351986709	cmac_gs1_g24925.t1	SA
2.50043856901135	-0.983339616259833	17.1040535661828	0.00666334075413072	0.0166222885575253	cmac_gs1_g24933.t1	SA
1.55980374755826	-0.192684067667012	21.9366911326519	0.00471514582382868	0.0127592771523102	cmac_gs1_g24934.t1	SA
11.6682154714889	2.45662191597743	420.839479964393	0.000132968631874644	0.00100492930648667	cmac_gs1_g24936.t1	SA
11.1334792108664	5.38170590403297	824.579569327244	1.31963122364559e-09	3.7299006059287e-07	cmac_gs1_g24937.t1	SA
-1.91001000955827	-0.474383521189618	23.5051394001178	0.00403615173513873	0.0113215037406882	cmac_gs1_g24946.t1	SA
-1.9360317233756	3.33955200341714	72.8388938674635	0.000269246199664299	0.00159093341672586	cmac_gs1_g24958.t1	SA
-3.29419506399377	3.16213826477385	24.2679065103393	0.00376383203078408	0.0107351089249802	cmac_gs1_g24983.t1	SA
1.44524491375255	2.76371949492065	57.2854410303737	0.000488465443563168	0.00240620806906749	cmac_gs1_g24990.t1	SA
-0.748581466676628	4.62682349035867	12.508076978237	0.0150407603949814	0.0316134066419281	cmac_gs1_g24991.t1	SA
-1.08606977422355	8.72582524843506	40.745568536959	0.00111603762478668	0.00435126451276932	cmac_gs1_g24992.t1	SA
-0.692594256172504	5.5438666007692	34.5372835483535	0.00165102158305194	0.00578425719390281	cmac_gs1_g24993.t1	SA
9.4148063154989	8.5221119503194	329.951870580155	5.5582264262414e-06	0.000129994898322919	cmac_gs1_g24999.t1	SA
1.34861187371316	3.25738903313726	95.5345479917087	0.000136036879809857	0.00102239497473837	cmac_gs1_g250.t1	SA
-12.0477931393468	2.90604753602127	722.039660933913	5.46772987279388e-05	0.000566307605675905	cmac_gs1_g25001.t1	SA
-0.641466490985526	4.68329409316744	23.9500201147807	0.00382395403668809	0.0108636199134867	cmac_gs1_g25006.t1	SA
-11.402530616321	2.24720811706573	473.587635371029	0.000109500715381669	0.000890568083228639	cmac_gs1_g2501.t1	SA
-0.5472424962247	2.77160164959943	14.4873024731064	0.0112130119015353	0.0248831384767113	cmac_gs1_g25010.t1	SA
-1.31889212494178	0.146582342500375	20.9996908584207	0.00512377024608608	0.0135529713661947	cmac_gs1_g25011.t2	SA
1.82407741840324	1.30511761785075	42.4118308456202	0.00101644517893388	0.00407307633984921	cmac_gs1_g25012.t1	SA
11.0712019670306	4.03702037541753	679.442027634639	1.47140816738815e-07	1.04367463741749e-05	cmac_gs1_g25014.t1	SA
12.2384168237481	3.11642858705448	706.413961271005	5.66848584594077e-05	0.000580843602934855	cmac_gs1_g25015.t1	SA
0.780679989686763	5.68945158786809	60.5804135917559	0.000425462401331876	0.0021896480804156	cmac_gs1_g25016.t1	SA
0.863252703742203	5.83042491478862	44.02152274339	0.000927120513658258	0.0038286028942695	cmac_gs1_g25017.t1	SA
0.693992085863279	3.87980249540728	18.6510715064398	0.00661354473334689	0.0165262227404035	cmac_gs1_g25020.t1	SA
0.774696717164863	3.96661672657886	39.6084361709424	0.00119404762354041	0.00455887540715063	cmac_gs1_g25022.t1	SA
-5.90277568412323	1.19118265107163	72.8586514529352	0.000158668836822687	0.00112176534268392	cmac_gs1_g25023.t1	SA
-11.4657495080102	4.77649155152689	1857.446640681	3.74287576460314e-11	4.98291929676819e-08	cmac_gs1_g25029.t1	SA
-10.4264633295112	1.23885979310018	166.73585463242	0.000605381634981807	0.00281195382625607	cmac_gs1_g25039.t1	SA
1.27840428447073	5.89325223256133	189.197674229978	2.35616971174104e-05	0.000335071727207084	cmac_gs1_g25050.t1	SA
-7.2103160718751	9.89588947143219	313.187446205864	6.33897375264281e-06	0.000140292351326073	cmac_gs1_g25053.t1	SA
-0.575794719755721	6.56825049491432	15.4995087072658	0.00976313590417528	0.0223358351742976	cmac_gs1_g25057.t1	SA
-6.42166556514473	0.617215198279105	172.154062542504	1.60465536471308e-06	5.39157795859449e-05	cmac_gs1_g25060.t1	SA
0.740483219421678	3.09924946656221	25.1037918624566	0.00344100270340953	0.0100342769651068	cmac_gs1_g25062.t1	SA
1.66986639181684	1.62156976079993	57.5354386096313	0.000483718213285472	0.00239460000672499	cmac_gs1_g25064.t1	SA
1.29156838479161	5.54511630357176	132.223124949221	5.93745463180178e-05	0.000598176080037756	cmac_gs1_g25066.t1	SA
1.13547752755568	3.00830752813917	50.0078128909178	0.000681018458399801	0.00305392063894522	cmac_gs1_g25068.t1	SA
0.829024612212507	3.74321509617146	47.9021434240446	0.000755981722103573	0.00330816072425955	cmac_gs1_g25070.t1	SA
2.63035562859075	5.3000903696286	211.263979775485	1.7697737719344e-05	0.000276939192322501	cmac_gs1_g25073.t1	SA
2.54224081733405	3.15115191859764	125.801159156197	6.74964345021245e-05	0.000651915027496428	cmac_gs1_g25074.t1	SA
-0.515644189272707	6.56848753032696	12.4722176864577	0.0151257805044073	0.0317311373563365	cmac_gs1_g25076.t1	SA
1.3745236777126	3.25522561721645	53.8203573786316	0.000569200702729588	0.00268077628930023	cmac_gs1_g25078.t1	SA
1.38092095505334	3.50381577829486	107.507129343586	0.000100786263356806	0.000843883821923678	cmac_gs1_g25080.t1	SA
-2.11484227897195	4.27230392868138	223.246420828932	1.53332191329694e-05	0.000252043540259051	cmac_gs1_g25081.t1	SA
-2.05065623356307	5.39875892377151	330.202394207664	5.51934640156149e-06	0.000129517065516329	cmac_gs1_g25081.t2	SA
-2.01466563447841	4.03518670239572	266.692535491229	9.64776243203596e-06	0.000183487719133238	cmac_gs1_g25082.t1	SA
0.778466272473646	3.90954810298916	47.1832343767063	0.000784196775278801	0.0033972699849187	cmac_gs1_g25083.t1	SA
-1.06030928708852	5.65583440272759	95.3085547560661	0.000136834817441397	0.00102652803877688	cmac_gs1_g2509.t1	SA
-11.1110302466858	1.97788764361984	395.502615882626	0.000147254862031336	0.00107442660083319	cmac_gs1_g25090.t1	SA
-10.6769587030227	3.23266363414556	583.854598037232	1.90727037072635e-07	1.26471755962303e-05	cmac_gs1_g25091.t1	SA
-1.27212240875559	-0.850009640751812	11.7955524441613	0.0169817987401579	0.0348392592218959	cmac_gs1_g25095.t1	SA
