utg000001l_1 4316896 4322947 cmac_gs1_g135
utg000001l_1 4326360 4336792 cmac_gs1_g136
utg000001l_1 4342036 4373011 cmac_gs1_g137
utg000001l_1 4409109 4444836 cmac_gs1_g138
utg000001l_1 4447741 4451184 cmac_gs1_g139
utg000001l_1 4463191 4464373 cmac_gs1_g140
utg000001l_1 4467250 4469810 cmac_gs1_g141
utg000001l_1 4484688 4495399 cmac_gs1_g142
utg000001l_1 4496639 4496950 cmac_gs1_g143
utg000001l_1 4508020 4512040 cmac_gs1_g144
utg000001l_1 4539136 4546772 cmac_gs1_g145
utg000001l_1 4555188 4555709 cmac_gs1_g146
utg000001l_1 4569718 4573758 cmac_gs1_g147
utg000001l_1 4579083 4596187 cmac_gs1_g148
utg000001l_1 4603085 4606446 cmac_gs1_g149
utg000001l_1 4606959 4625223 cmac_gs1_g150
utg000001l_1 4621590 4621880 cmac_gs1_g151
utg000001l_1 4701897 4709212 cmac_gs1_g152
utg000001l_1 4763417 4764354 cmac_gs1_g153
utg000001l_1 4764954 4779161 cmac_gs1_g154
utg000001l_1 4780864 4797061 cmac_gs1_g155
utg000001l_1 4818261 4821944 cmac_gs1_g156
utg000001l_1 4832270 4835015 cmac_gs1_g157
utg000001l_1 4837587 4837916 cmac_gs1_g158
utg000001l_1 4837587 4865577 cmac_gs1_g159
utg000001l_1 4885837 4886217 cmac_gs1_g160
utg000001l_1 4889233 4906039 cmac_gs1_g161
utg000001l_1 4911935 4918106 cmac_gs1_g162
utg000001l_1 4919284 4951783 cmac_gs1_g163
utg000002l_1 149205 149741 cmac_gs1_g164
utg000002l_1 209092 210375 cmac_gs1_g165
utg000002l_1 463255 468640 cmac_gs1_g166
utg000002l_1 481540 497628 cmac_gs1_g167
utg000002l_1 511754 514575 cmac_gs1_g168
utg000002l_1 514974 518454 cmac_gs1_g169
utg000002l_1 524018 526263 cmac_gs1_g170
utg000002l_1 533356 535439 cmac_gs1_g171
utg000002l_1 552467 579877 cmac_gs1_g172
utg000002l_1 583563 584174 cmac_gs1_g173
utg000002l_1 584690 585028 cmac_gs1_g174
utg000002l_1 585600 586211 cmac_gs1_g175
utg000002l_1 586726 587337 cmac_gs1_g176
utg000002l_1 587851 588462 cmac_gs1_g177
utg000002l_1 589049 589588 cmac_gs1_g178
utg000002l_1 590104 590844 cmac_gs1_g179
utg000002l_1 591233 591556 cmac_gs1_g180
utg000002l_1 592265 593341 cmac_gs1_g181
utg000002l_1 592265 602193 cmac_gs1_g182
utg000002l_1 615032 626226 cmac_gs1_g183
utg000002l_1 648585 648878 cmac_gs1_g184
utg000002l_1 649919 652507 cmac_gs1_g185
utg000002l_1 652945 660747 cmac_gs1_g186
utg000002l_1 670977 689390 cmac_gs1_g187
utg000002l_1 699684 704219 cmac_gs1_g188
utg000002l_1 711460 711825 cmac_gs1_g189
utg000002l_1 711460 716378 cmac_gs1_g190
utg000002l_1 741462 754596 cmac_gs1_g191
utg000002l_1 778155 803802 cmac_gs1_g192
utg000002l_1 818624 828907 cmac_gs1_g193
utg000002l_1 829146 841764 cmac_gs1_g194
utg000002l_1 850407 852532 cmac_gs1_g195
utg000002l_1 870200 882906 cmac_gs1_g196
utg000002l_1 889535 893828 cmac_gs1_g197
utg000002l_1 899838 900098 cmac_gs1_g198
utg000002l_1 909746 926200 cmac_gs1_g199
utg000002l_1 932126 934543 cmac_gs1_g200
utg000002l_1 942758 943105 cmac_gs1_g201
utg000002l_1 995882 1014489 cmac_gs1_g202
utg000002l_1 1026160 1032715 cmac_gs1_g203
utg000002l_1 1066811 1078411 cmac_gs1_g204
utg000002l_1 1213691 1214332 cmac_gs1_g205
utg000002l_1 1267116 1297419 cmac_gs1_g206
utg000002l_1 1287735 1288049 cmac_gs1_g207
utg000002l_1 1302031 1312517 cmac_gs1_g208
utg000002l_1 1327989 1329173 cmac_gs1_g209
utg000002l_1 1333072 1335098 cmac_gs1_g210
utg000002l_1 1336943 1340744 cmac_gs1_g211
utg000002l_1 1367310 1367928 cmac_gs1_g212
utg000002l_1 1393988 1397034 cmac_gs1_g213
utg000002l_1 1491470 1492354 cmac_gs1_g214
utg000002l_1 1612160 1625026 cmac_gs1_g215
utg000002l_1 1627687 1628155 cmac_gs1_g216
utg000002l_1 1628784 1649107 cmac_gs1_g217
utg000002l_1 1661339 1662055 cmac_gs1_g218
utg000002l_1 1680477 1683517 cmac_gs1_g219
utg000002l_1 1698465 1702478 cmac_gs1_g220
utg000002l_1 1715870 1741471 cmac_gs1_g221
utg000002l_1 1784350 1818125 cmac_gs1_g222
utg000002l_1 1819054 1819951 cmac_gs1_g223
utg000002l_1 1824309 1825454 cmac_gs1_g224
utg000002l_1 1828184 1836375 cmac_gs1_g225
utg000002l_1 1838539 1840254 cmac_gs1_g226
utg000002l_1 1847713 1853033 cmac_gs1_g227
utg000002l_1 1878275 1880262 cmac_gs1_g228
utg000002l_1 1884715 1885056 cmac_gs1_g229
utg000002l_1 1890544 1890843 cmac_gs1_g230
utg000002l_1 1894550 1923520 cmac_gs1_g231
utg000002l_1 1928086 1944337 cmac_gs1_g232
utg000002l_1 1945053 2000730 cmac_gs1_g233
utg000002l_1 2016908 2017264 cmac_gs1_g234
utg000002l_1 2060131 2065148 cmac_gs1_g235
utg000002l_1 2068615 2102103 cmac_gs1_g236
utg000002l_1 2146724 2147989 cmac_gs1_g237
utg000002l_1 2149006 2153218 cmac_gs1_g238
utg000002l_1 2154739 2155264 cmac_gs1_g239
utg000002l_1 2157420 2168541 cmac_gs1_g240
utg000002l_1 2171435 2232253 cmac_gs1_g241
utg000002l_1 2261648 2265607 cmac_gs1_g242
utg000002l_1 2271337 2285722 cmac_gs1_g243
utg000002l_1 2285216 2285722 cmac_gs1_g244
utg000002l_1 2286107 2286773 cmac_gs1_g245
utg000002l_1 2293227 2293732 cmac_gs1_g246
utg000002l_1 2310644 2322808 cmac_gs1_g247
utg000002l_1 2328564 2353034 cmac_gs1_g248
utg000002l_1 2362204 2374725 cmac_gs1_g249
utg000002l_1 2386847 2387974 cmac_gs1_g250
utg000002l_1 2388618 2391005 cmac_gs1_g251
utg000002l_1 2396163 2397401 cmac_gs1_g252
utg000002l_1 2400421 2401686 cmac_gs1_g253
utg000002l_1 2401994 2402545 cmac_gs1_g254
utg000002l_1 2406783 2419384 cmac_gs1_g255
utg000002l_1 2422629 2425674 cmac_gs1_g256
utg000002l_1 2453627 2463397 cmac_gs1_g257
utg000002l_1 2468411 2470893 cmac_gs1_g258
utg000002l_1 2471650 2476631 cmac_gs1_g259
utg000002l_1 2530120 2553712 cmac_gs1_g260
utg000002l_1 2561882 2562391 cmac_gs1_g261
utg000002l_1 2562824 2576447 cmac_gs1_g262
utg000002l_1 2564009 2564746 cmac_gs1_g263
utg000002l_1 2593228 2602941 cmac_gs1_g264
utg000002l_1 2605014 2607013 cmac_gs1_g265
utg000002l_1 2640476 2641060 cmac_gs1_g266
utg000002l_1 2736366 2751704 cmac_gs1_g267
utg000002l_1 2739019 2739420 cmac_gs1_g268
utg000002l_1 2803041 2803718 cmac_gs1_g269
utg000002l_1 2803903 2805111 cmac_gs1_g270
utg000002l_1 3112776 3121724 cmac_gs1_g271
utg000002l_1 3148031 3148504 cmac_gs1_g272
utg000002l_1 3158586 3163742 cmac_gs1_g273
utg000002l_1 3239867 3241498 cmac_gs1_g274
utg000002l_1 3423336 3425553 cmac_gs1_g275
utg000002l_1 3423898 3425553 cmac_gs1_g276
utg000002l_1 3425596 3426264 cmac_gs1_g277
utg000002l_1 3437321 3445712 cmac_gs1_g278
utg000002l_1 3462575 3463552 cmac_gs1_g279
utg000002l_1 3468329 3474230 cmac_gs1_g280
utg000002l_1 3480495 3481127 cmac_gs1_g281
utg000002l_1 3484589 3493367 cmac_gs1_g282
utg000002l_1 3500644 3516061 cmac_gs1_g283
utg000002l_1 3526820 3536227 cmac_gs1_g284
utg000002l_1 3545960 3555035 cmac_gs1_g285
utg000002l_1 3561287 3562930 cmac_gs1_g286
utg000002l_1 3577906 3582977 cmac_gs1_g287
utg000002l_1 3618091 3618805 cmac_gs1_g288
utg000002l_1 3625022 3631557 cmac_gs1_g289
utg000002l_1 3628259 3629230 cmac_gs1_g290
utg000002l_1 3631234 3631557 cmac_gs1_g291
utg000002l_1 3631725 3644416 cmac_gs1_g292
utg000002l_1 3649761 3650330 cmac_gs1_g293
utg000002l_1 3649761 3662209 cmac_gs1_g294
utg000002l_1 3671412 3672074 cmac_gs1_g295
utg000002l_1 3677536 3697311 cmac_gs1_g296
utg000002l_1 3699467 3718112 cmac_gs1_g297
utg000002l_1 3733359 3739896 cmac_gs1_g298
utg000002l_1 3742421 3744370 cmac_gs1_g299
utg000002l_1 3749367 3771071 cmac_gs1_g300
utg000002l_1 3773080 3801906 cmac_gs1_g301
utg000002l_1 3813853 3853718 cmac_gs1_g302
utg000002l_1 3890081 3892612 cmac_gs1_g303
utg000002l_1 3931296 3939445 cmac_gs1_g304
utg000002l_1 3942582 3944258 cmac_gs1_g305
utg000002l_1 3955945 3963329 cmac_gs1_g306
utg000002l_1 3980009 3982426 cmac_gs1_g307
utg000002l_1 3998008 4001172 cmac_gs1_g308
utg000002l_1 4001208 4004828 cmac_gs1_g309
utg000002l_1 4006533 4006754 cmac_gs1_g310
utg000002l_1 4054448 4055008 cmac_gs1_g311
utg000002l_1 4093003 4093266 cmac_gs1_g312
utg000002l_1 4379859 4380062 cmac_gs1_g313
utg000002l_1 4688375 4690147 cmac_gs1_g314
utg000002l_1 4787682 4790246 cmac_gs1_g315
utg000002l_1 4879112 4892088 cmac_gs1_g316
utg000002l_1 4924569 4925258 cmac_gs1_g317
utg000002l_1 4926913 4928685 cmac_gs1_g318
utg000002l_1 4927172 4927579 cmac_gs1_g319
utg000002l_1 4927172 4929564 cmac_gs1_g320
utg000002l_1 4952940 4958491 cmac_gs1_g321
utg000002l_1 4962801 4963253 cmac_gs1_g322
utg000002l_1 4963661 4964113 cmac_gs1_g323
utg000002l_1 4964546 4966537 cmac_gs1_g324
utg000002l_1 4977675 4980861 cmac_gs1_g325
utg000002l_1 5030685 5038905 cmac_gs1_g326
utg000002l_1 5055157 5067621 cmac_gs1_g327
utg000002l_1 5070197 5072396 cmac_gs1_g328
utg000002l_1 5074288 5074692 cmac_gs1_g329
utg000002l_1 5075170 5075856 cmac_gs1_g330
utg000002l_1 5076608 5086627 cmac_gs1_g331
utg000002l_1 5093279 5113346 cmac_gs1_g332
utg000002l_1 5128316 5132231 cmac_gs1_g333
utg000002l_1 5132744 5135149 cmac_gs1_g334
utg000002l_1 5137782 5141103 cmac_gs1_g335
utg000002l_1 5159523 5159987 cmac_gs1_g336
utg000002l_1 5188004 5203676 cmac_gs1_g337
utg000002l_1 5215732 5216921 cmac_gs1_g338
utg000002l_1 5217409 5217728 cmac_gs1_g339
utg000002l_1 5233488 5233808 cmac_gs1_g340
utg000002l_1 5257969 5270089 cmac_gs1_g341
utg000002l_1 5282777 5295687 cmac_gs1_g342
utg000002l_1 5295505 5295828 cmac_gs1_g343
utg000002l_1 5305405 5322370 cmac_gs1_g344
utg000002l_1 5313694 5313990 cmac_gs1_g345
utg000002l_1 5329370 5369944 cmac_gs1_g346
utg000002l_1 5378507 5397071 cmac_gs1_g347
utg000002l_1 5443206 5445094 cmac_gs1_g348
utg000002l_1 5458603 5461989 cmac_gs1_g349
utg000002l_1 5470476 5472128 cmac_gs1_g350
utg000002l_1 5498194 5499765 cmac_gs1_g351
utg000002l_1 5551413 5574545 cmac_gs1_g352
utg000002l_1 5631930 5654953 cmac_gs1_g353
utg000002l_1 5735083 5763205 cmac_gs1_g354
utg000002l_1 5781834 5782322 cmac_gs1_g355
utg000002l_1 5781834 5789392 cmac_gs1_g356
utg000002l_1 5835264 5849601 cmac_gs1_g357
utg000002l_1 5860619 5865372 cmac_gs1_g358
utg000002l_1 5879341 5896249 cmac_gs1_g359
utg000002l_1 5913056 5919081 cmac_gs1_g360
utg000002l_1 5980956 5993701 cmac_gs1_g361
utg000002l_1 5997638 6007381 cmac_gs1_g362
utg000002l_1 6010334 6025542 cmac_gs1_g363
utg000002l_1 6025920 6036832 cmac_gs1_g364
utg000002l_1 6037395 6051043 cmac_gs1_g365
utg000002l_1 6076242 6088974 cmac_gs1_g366
utg000002l_1 6238823 6239260 cmac_gs1_g367
utg000002l_1 6258810 6259205 cmac_gs1_g368
utg000002l_1 6299213 6299891 cmac_gs1_g369
utg000002l_1 6340284 6352966 cmac_gs1_g370
utg000002l_1 6394360 6414880 cmac_gs1_g371
utg000002l_1 6425897 6440070 cmac_gs1_g372
utg000002l_1 6452264 6453367 cmac_gs1_g373
utg000002l_1 6579964 6580722 cmac_gs1_g374
utg000002l_1 6637707 6637952 cmac_gs1_g375
utg000002l_1 6665742 6670946 cmac_gs1_g376
utg000002l_1 6742879 6748851 cmac_gs1_g377
utg000002l_1 6769568 6772053 cmac_gs1_g378
utg000002l_1 6773930 6774436 cmac_gs1_g379
utg000002l_1 6776853 6793697 cmac_gs1_g380
utg000002l_1 6794080 6798385 cmac_gs1_g381
utg000002l_1 6798990 6800705 cmac_gs1_g382
utg000002l_1 6801163 6801913 cmac_gs1_g383
utg000002l_1 6802729 6806829 cmac_gs1_g384
utg000002l_1 6809245 6817804 cmac_gs1_g385
utg000002l_1 6820271 6822938 cmac_gs1_g386
utg000002l_1 6838994 6841341 cmac_gs1_g387
utg000002l_1 6844016 6849557 cmac_gs1_g388
utg000002l_1 6853438 6854589 cmac_gs1_g389
utg000002l_1 6855501 6855929 cmac_gs1_g390
utg000002l_1 6894607 6907398 cmac_gs1_g391
utg000002l_1 6911810 6931794 cmac_gs1_g392
utg000002l_1 6921181 6921534 cmac_gs1_g393
utg000002l_1 6944326 6959889 cmac_gs1_g394
utg000002l_1 6969929 6993485 cmac_gs1_g395
utg000002l_1 6994516 6997016 cmac_gs1_g396
utg000002l_1 7001648 7016739 cmac_gs1_g397
utg000002l_1 7021897 7028878 cmac_gs1_g398
utg000002l_1 7037202 7038773 cmac_gs1_g399
utg000002l_1 7047128 7058634 cmac_gs1_g400
utg000002l_1 7078822 7081712 cmac_gs1_g401
utg000002l_1 7130840 7173005 cmac_gs1_g402
utg000002l_1 7292515 7295481 cmac_gs1_g403
utg000002l_1 7295660 7296418 cmac_gs1_g404
utg000002l_1 7431766 7463419 cmac_gs1_g405
utg000002l_1 7479286 7498682 cmac_gs1_g406
utg000002l_1 7504465 7527640 cmac_gs1_g407
utg000002l_1 7531777 7532739 cmac_gs1_g408
utg000002l_1 7533869 7576847 cmac_gs1_g409
utg000002l_1 7593835 7630474 cmac_gs1_g410
utg000002l_1 7653556 7654083 cmac_gs1_g411
utg000002l_1 7664299 7674352 cmac_gs1_g412
utg000002l_1 7676869 7692330 cmac_gs1_g413
utg000002l_1 7722014 7723328 cmac_gs1_g414
utg000002l_1 7931002 7941056 cmac_gs1_g415
utg000002l_1 8403124 8403873 cmac_gs1_g416
utg000002l_1 8405629 8427966 cmac_gs1_g417
utg000002l_1 8432961 8433755 cmac_gs1_g418
utg000002l_1 8456344 8457762 cmac_gs1_g419
utg000002l_1 8469940 8471682 cmac_gs1_g420
utg000002l_1 8476807 8483754 cmac_gs1_g421
utg000002l_1 8487352 8493968 cmac_gs1_g422
utg000002l_1 8516774 8518486 cmac_gs1_g423
utg000002l_1 8626732 8639104 cmac_gs1_g424
utg000002l_1 8647338 8689693 cmac_gs1_g425
utg000002l_1 8699095 8704882 cmac_gs1_g426
utg000002l_1 8705797 8722084 cmac_gs1_g427
utg000002l_1 8740624 8750295 cmac_gs1_g428
utg000002l_1 8776669 8780442 cmac_gs1_g429
utg000002l_1 8792178 8805110 cmac_gs1_g430
utg000002l_1 9134255 9135913 cmac_gs1_g431
utg000002l_1 9155743 9159468 cmac_gs1_g432
utg000002l_1 9165062 9166096 cmac_gs1_g433
utg000002l_1 9175899 9178904 cmac_gs1_g434
utg000002l_1 9185169 9189053 cmac_gs1_g435
utg000002l_1 9196380 9199433 cmac_gs1_g436
utg000002l_1 9213020 9215071 cmac_gs1_g437
utg000002l_1 9240076 9241137 cmac_gs1_g438
utg000002l_1 9305363 9305764 cmac_gs1_g439
utg000002l_1 9372892 9379537 cmac_gs1_g440
utg000002l_1 9427949 9428647 cmac_gs1_g441
utg000002l_1 9752577 9753443 cmac_gs1_g442
utg000002l_1 9780774 9782603 cmac_gs1_g443
utg000002l_1 9880953 9881522 cmac_gs1_g444
utg000002l_1 10139682 10141310 cmac_gs1_g445
utg000002l_1 10145559 10147678 cmac_gs1_g446
utg000002l_1 10171948 10177086 cmac_gs1_g447
utg000002l_1 10178013 10179069 cmac_gs1_g448
utg000002l_1 10256079 10261451 cmac_gs1_g449
utg000002l_1 10467855 10473320 cmac_gs1_g450
utg000002l_1 10480594 10482525 cmac_gs1_g451
utg000002l_1 10497119 10500585 cmac_gs1_g452
utg000002l_1 10515934 10541728 cmac_gs1_g453
utg000002l_1 10550894 10556505 cmac_gs1_g454
utg000002l_1 10562240 10571942 cmac_gs1_g455
utg000002l_1 10573400 10574518 cmac_gs1_g456
utg000002l_1 10583956 10606875 cmac_gs1_g457
utg000002l_1 10608100 10609017 cmac_gs1_g458
utg000002l_1 10611937 10641115 cmac_gs1_g459
utg000002l_1 10651848 10659203 cmac_gs1_g460
utg000002l_1 10710110 10730154 cmac_gs1_g461
utg000002l_1 10734719 10741926 cmac_gs1_g462
utg000002l_1 10745799 10754410 cmac_gs1_g463
utg000002l_1 10758040 10770587 cmac_gs1_g464
utg000002l_1 10774004 10776916 cmac_gs1_g465
utg000002l_1 10777300 10784703 cmac_gs1_g466
utg000002l_1 10786115 10795408 cmac_gs1_g467
utg000002l_1 10810925 10826331 cmac_gs1_g468
utg000002l_1 10885151 10912409 cmac_gs1_g469
utg000002l_1 10913509 10918380 cmac_gs1_g470
utg000002l_1 10922103 10928683 cmac_gs1_g471
utg000002l_1 11065326 11065706 cmac_gs1_g472
utg000002l_1 11324675 11326906 cmac_gs1_g473
utg000002l_1 11339536 11340958 cmac_gs1_g474
utg000002l_1 11342808 11357732 cmac_gs1_g475
utg000002l_1 11357673 11369758 cmac_gs1_g476
utg000002l_1 11373932 11382925 cmac_gs1_g477
utg000002l_1 11394726 11429481 cmac_gs1_g478
utg000002l_1 11398498 11399196 cmac_gs1_g479
utg000002l_1 11400630 11400971 cmac_gs1_g480
utg000002l_1 11436081 11455702 cmac_gs1_g481
utg000002l_1 11456224 11458341 cmac_gs1_g482
utg000002l_1 11461794 11462962 cmac_gs1_g483
utg000002l_1 11549245 11549913 cmac_gs1_g484
utg000002l_1 11550010 11552988 cmac_gs1_g485
utg000002l_1 11553492 11555360 cmac_gs1_g486
utg000002l_1 11659764 11660420 cmac_gs1_g487
utg000002l_1 11660890 11663397 cmac_gs1_g488
utg000002l_1 11665483 11665893 cmac_gs1_g489
utg000002l_1 11881856 11882146 cmac_gs1_g490
utg000002l_1 11932120 11933628 cmac_gs1_g491
utg000002l_1 11939765 11940682 cmac_gs1_g492
utg000002l_1 11965064 11965444 cmac_gs1_g493
utg000002l_1 12026500 12027645 cmac_gs1_g494
utg000002l_1 12050568 12051284 cmac_gs1_g495
utg000002l_1 12325387 12326163 cmac_gs1_g496
utg000002l_1 12328795 12329817 cmac_gs1_g497
utg000002l_1 12331386 12331781 cmac_gs1_g498
utg000002l_1 12331386 12332343 cmac_gs1_g499
utg000002l_1 12348189 12354197 cmac_gs1_g500
utg000002l_1 12377751 12378434 cmac_gs1_g501
utg000002l_1 12463535 12464335 cmac_gs1_g502
utg000002l_1 12524894 12528709 cmac_gs1_g503
utg000002l_1 12538478 12539020 cmac_gs1_g504
utg000002l_1 12546911 12550792 cmac_gs1_g505
utg000002l_1 12559277 12560641 cmac_gs1_g506
utg000002l_1 12601436 12627103 cmac_gs1_g507
utg000002l_1 12630924 12632120 cmac_gs1_g508
utg000002l_1 12636999 12638738 cmac_gs1_g509
utg000002l_1 12638909 12639517 cmac_gs1_g510
utg000002l_1 12742234 12743964 cmac_gs1_g511
utg000002l_1 12756336 12756974 cmac_gs1_g512
utg000002l_1 12878603 12880955 cmac_gs1_g513
utg000002l_1 12909166 12910191 cmac_gs1_g514
utg000002l_1 13061569 13062885 cmac_gs1_g515
utg000002l_1 13130602 13131072 cmac_gs1_g516
utg000002l_1 13149791 13154911 cmac_gs1_g517
utg000002l_1 13350237 13356472 cmac_gs1_g518
utg000002l_1 13646585 13647748 cmac_gs1_g519
utg000002l_1 13648005 13648523 cmac_gs1_g520
utg000002l_1 13648634 13652575 cmac_gs1_g521
utg000002l_1 13743379 13743900 cmac_gs1_g522
utg000002l_1 13750726 13751601 cmac_gs1_g523
